contrast_type,contrast_id,acquisition_dim,cross_covariance_weight,metric,fold,fold_mean,n_slides
dimension_marginal,dim4_minus_dim64,4,,acquisition_category_probe_accuracy,2,-0.2500852546094092,9
dimension_marginal,dim4_minus_dim64,4,,acquisition_category_probe_accuracy,3,-0.31089326463010675,9
dimension_marginal,dim4_minus_dim64,4,,acquisition_category_probe_accuracy,4,-0.17094526743601307,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_average,0,0.005463429897787447,8
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_average,1,0.005677191397992893,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_average,2,0.0073150876725256815,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_average,3,0.0055115974156004655,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_average,4,0.004916897300532476,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_worst,0,0.007296305226568531,8
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_worst,1,0.008108138769921138,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_worst,2,0.010695581837701374,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_worst,3,0.006089284185101623,9
dimension_marginal,dim4_minus_dim64,4,,biological_pair_cosine_worst,4,0.006283371268974418,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_average,0,-0.0033329380139152515,8
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_average,1,0.000115404574185919,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_average,2,0.0019636019062347415,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_average,3,0.001918489892174074,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_average,4,-0.0012613888669473772,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_worst,0,-0.002596903456723143,8
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_worst,1,0.0034956718797818117,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_worst,2,0.009943881936635547,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_worst,3,0.015620441936231454,9
dimension_marginal,dim4_minus_dim64,4,,biological_retrieval_top1_worst,4,-0.005765401942615594,9
dimension_marginal,dim4_minus_dim64,4,,branch_cross_covariance_rms,0,-0.04294337773074708,8
dimension_marginal,dim4_minus_dim64,4,,branch_cross_covariance_rms,1,-0.04099055639019719,9
dimension_marginal,dim4_minus_dim64,4,,branch_cross_covariance_rms,2,-0.04519532378073091,9
dimension_marginal,dim4_minus_dim64,4,,branch_cross_covariance_rms,3,-0.03716465554855488,9
dimension_marginal,dim4_minus_dim64,4,,branch_cross_covariance_rms,4,-0.045905797845787466,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_scanner_probe_accuracy,0,-0.010616592873708613,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_scanner_probe_accuracy,1,0.0046047833753927,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_scanner_probe_accuracy,2,5.762997067344634e-05,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_scanner_probe_accuracy,3,-0.012071133544817746,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_scanner_probe_accuracy,4,-0.01699250401947388,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_scanner_probe_accuracy,0,0.015438405469714742,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_scanner_probe_accuracy,1,0.0025206488719033476,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_scanner_probe_accuracy,2,0.00864216754796459,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_scanner_probe_accuracy,3,0.01754723638934171,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_scanner_probe_accuracy,4,0.010758746994953581,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_category_probe_accuracy,0,0.002952343302912528,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_category_probe_accuracy,1,0.0008504125636741917,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_category_probe_accuracy,2,0.0052456968688852695,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_category_probe_accuracy,3,-0.029154944470733943,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_category_probe_accuracy,4,0.012512155986155652,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_category_probe_accuracy,0,-0.012951846329929852,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_category_probe_accuracy,1,-0.01676312470219282,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_category_probe_accuracy,2,-0.004532421684595574,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_category_probe_accuracy,3,0.0027231073020546614,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,acquisition_category_probe_accuracy,4,-0.006422395983474765,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_average,0,-0.0004708783637742131,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_average,1,0.00015266494508697152,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_average,2,0.0007285372386503446,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_average,3,-0.00033594411760303383,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_average,4,-0.0001626904416010729,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_worst,0,-0.0006461821150797187,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_worst,1,-0.00022818148371387773,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_worst,2,0.000362657678817577,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_worst,3,-0.0010538973196579555,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_pair_cosine_worst,4,3.566032642074754e-05,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_average,0,-0.000640071082196339,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_average,1,-0.001184571336005,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_average,2,-0.00022127349301270804,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_average,3,-0.0022903938167096152,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_average,4,-0.001352750545770171,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_worst,0,0.00046056594680879415,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_worst,1,-0.006680871564384152,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_worst,2,0.00024755638886073437,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_worst,3,-0.015005725268883156,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,biological_retrieval_top1_worst,4,-0.0103293427883592,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,branch_cross_covariance_rms,0,0.0026708591729402518,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,branch_cross_covariance_rms,1,0.0006778286563025531,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,branch_cross_covariance_rms,2,-0.0019037029809421849,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,branch_cross_covariance_rms,3,-0.0003441411587926981,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p05_vs_xcov0,4,0.05,branch_cross_covariance_rms,4,0.0013440718253453453,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_scanner_probe_accuracy,0,-0.003015504051082807,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_scanner_probe_accuracy,1,-0.014391839409760564,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_scanner_probe_accuracy,2,-0.01896428826138972,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_scanner_probe_accuracy,3,-0.04487175397701715,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_scanner_probe_accuracy,4,-0.027813356942918033,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_scanner_probe_accuracy,0,0.013250504502876348,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_scanner_probe_accuracy,1,0.008008080993744084,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_scanner_probe_accuracy,2,0.012383814789611838,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_scanner_probe_accuracy,3,0.013978354978355065,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_scanner_probe_accuracy,4,0.018734486788779068,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_category_probe_accuracy,0,0.0005810141260805344,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_category_probe_accuracy,1,0.004516505928692318,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_category_probe_accuracy,2,0.004576255199443602,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_category_probe_accuracy,3,-0.0227378235799288,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_category_probe_accuracy,4,0.010830336516217022,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_category_probe_accuracy,0,0.024859567482907116,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_category_probe_accuracy,1,0.0776365194608922,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_category_probe_accuracy,2,0.07353402126590534,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_category_probe_accuracy,3,0.07998488645857066,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,acquisition_category_probe_accuracy,4,0.053355902612380636,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_average,0,-0.0008997454182617798,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_average,1,-0.000922053940564919,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_average,2,-0.0002637086104208973,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_average,3,-0.0012635021019183038,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_average,4,-0.0009429268806536347,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_worst,0,-0.0018749428430138437,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_worst,1,-0.0011097248495304985,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_worst,2,-0.0007085706926863352,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_worst,3,-0.0008430844954440994,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_pair_cosine_worst,4,-0.0014725791553925121,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_average,0,-0.0008542984398060144,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_average,1,-0.00098257841985441,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_average,2,-0.000844459418734838,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_average,3,-0.0018655584181900646,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_average,4,-0.000735773996130081,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_worst,0,0.003914001084304675,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_worst,1,-0.004005336227558474,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_worst,2,-0.0014276303406738355,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_worst,3,-0.014537684537684547,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,biological_retrieval_top1_worst,4,-0.0066605224951778765,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,branch_cross_covariance_rms,0,0.0057138644158840155,8
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,branch_cross_covariance_rms,1,0.00714754561583202,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,branch_cross_covariance_rms,2,0.0039015670617421525,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,branch_cross_covariance_rms,3,0.004514019356833572,9
dimension_by_weight_interaction,dim4_vs_dim64_by_xcov0p2_vs_xcov0,4,0.2,branch_cross_covariance_rms,4,0.008158700168132773,9
dimension_marginal,dim8_minus_dim64,8,,biological_scanner_probe_accuracy,0,-0.017452508960573494,8
dimension_marginal,dim8_minus_dim64,8,,biological_scanner_probe_accuracy,1,0.01624996650325203,9
dimension_marginal,dim8_minus_dim64,8,,biological_scanner_probe_accuracy,2,-0.0035165823619929936,9
dimension_marginal,dim8_minus_dim64,8,,biological_scanner_probe_accuracy,3,0.02594215531057634,9
dimension_marginal,dim8_minus_dim64,8,,biological_scanner_probe_accuracy,4,-0.0027917979438045254,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_scanner_probe_accuracy,0,-0.004127970543055887,8
dimension_marginal,dim8_minus_dim64,8,,acquisition_scanner_probe_accuracy,1,0.0009588813328359604,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_scanner_probe_accuracy,2,-0.004308703552664871,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_scanner_probe_accuracy,3,-0.0048764646659383475,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_scanner_probe_accuracy,4,-0.011771067433327268,9
dimension_marginal,dim8_minus_dim64,8,,biological_category_probe_accuracy,0,-0.0038565153660030643,8
dimension_marginal,dim8_minus_dim64,8,,biological_category_probe_accuracy,1,-0.015211689898667145,9
dimension_marginal,dim8_minus_dim64,8,,biological_category_probe_accuracy,2,0.003203939288480315,9
dimension_marginal,dim8_minus_dim64,8,,biological_category_probe_accuracy,3,0.006633354949144434,9
dimension_marginal,dim8_minus_dim64,8,,biological_category_probe_accuracy,4,-0.008289775115323021,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_category_probe_accuracy,0,-0.14269452476331035,8
dimension_marginal,dim8_minus_dim64,8,,acquisition_category_probe_accuracy,1,-0.2140235037319864,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_category_probe_accuracy,2,-0.23253130185255788,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_category_probe_accuracy,3,-0.2617623098149414,9
dimension_marginal,dim8_minus_dim64,8,,acquisition_category_probe_accuracy,4,-0.16059958917588624,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_average,0,0.0043157134477622705,8
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_average,1,0.004134112067341699,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_average,2,0.004796898606664064,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_average,3,0.004846990683601566,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_average,4,0.005589372323001619,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_worst,0,0.006783575646791454,8
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_worst,1,0.005831727790325887,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_worst,2,0.00696107705224416,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_worst,3,0.005894910849388955,9
dimension_marginal,dim8_minus_dim64,8,,biological_pair_cosine_worst,4,0.005942680089486951,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_average,0,-0.0010338060851580594,8
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_average,1,0.0011039586326324748,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_average,2,0.0016691283756501047,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_average,3,0.0005570652544336641,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_average,4,-0.00031032192569301217,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_worst,0,0.0025312176842063328,8
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_worst,1,0.0074792324583244545,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_worst,2,0.012171980819323778,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_worst,3,0.005557668452405327,9
dimension_marginal,dim8_minus_dim64,8,,biological_retrieval_top1_worst,4,-0.004789727315727638,9
dimension_marginal,dim8_minus_dim64,8,,branch_cross_covariance_rms,0,-0.03240219658861558,8
dimension_marginal,dim8_minus_dim64,8,,branch_cross_covariance_rms,1,-0.028970737479351194,9
dimension_marginal,dim8_minus_dim64,8,,branch_cross_covariance_rms,2,-0.03051509614343996,9
dimension_marginal,dim8_minus_dim64,8,,branch_cross_covariance_rms,3,-0.028882283910557083,9
dimension_marginal,dim8_minus_dim64,8,,branch_cross_covariance_rms,4,-0.03359312045353429,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_scanner_probe_accuracy,0,-0.010710490647872037,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_scanner_probe_accuracy,1,0.00198957765982857,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_scanner_probe_accuracy,2,0.0004212127110677952,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_scanner_probe_accuracy,3,0.013932862459178248,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_scanner_probe_accuracy,4,0.0015060654200439202,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_scanner_probe_accuracy,0,0.012062716484443153,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_scanner_probe_accuracy,1,-0.003564332653938419,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_scanner_probe_accuracy,2,0.012200085475447783,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_scanner_probe_accuracy,3,0.010046018309176211,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_scanner_probe_accuracy,4,-0.006141435481819742,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_category_probe_accuracy,0,-0.00033258787385922334,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_category_probe_accuracy,1,-1.4045824081648166e-05,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_category_probe_accuracy,2,0.007767118281611061,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_category_probe_accuracy,3,-0.020203030887241402,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_category_probe_accuracy,4,-0.0017567486342385005,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_category_probe_accuracy,0,-0.07880145176350112,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_category_probe_accuracy,1,-0.030202270582198917,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_category_probe_accuracy,2,-0.07981035952775081,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_category_probe_accuracy,3,-0.09641181625392153,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,acquisition_category_probe_accuracy,4,-0.030945639693039664,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_average,0,0.0009109433351005003,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_average,1,-3.8013801538289768e-06,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_average,2,0.0019580774889953467,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_average,3,0.000315687503887009,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_average,4,0.0006331549308997461,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_worst,0,0.0009237678035025759,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_worst,1,-0.0006817917705098653,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_worst,2,0.0021525207612809304,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_worst,3,-0.00023140183043339016,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_pair_cosine_worst,4,0.0001642069625110586,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_average,0,0.00014145470015967943,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_average,1,-0.001302081000109682,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_average,2,-0.0003817720122068429,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_average,3,-0.0019022614812088544,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_average,4,-0.0017068637468779205,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_worst,0,0.005448141622240207,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_worst,1,-0.006473680640347344,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_worst,2,-0.0034354742144597403,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_worst,3,-0.02598280374596164,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,biological_retrieval_top1_worst,4,-0.010588983976962162,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,branch_cross_covariance_rms,0,-0.009817474521696571,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,branch_cross_covariance_rms,1,-0.009080882701608874,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,branch_cross_covariance_rms,2,-0.009877638353241814,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,branch_cross_covariance_rms,3,-0.009105752739641393,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p05_vs_xcov0,8,0.05,branch_cross_covariance_rms,4,-0.011008132497469599,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_scanner_probe_accuracy,0,-0.0033692735158579665,8
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_scanner_probe_accuracy,1,-0.009056111020268716,9
dimension_by_weight_interaction,dim8_vs_dim64_by_xcov0p2_vs_xcov0,8,0.2,biological_scanner_probe_accuracy,2,-0.0022264064437977596,9
